"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"LINC01614",7.66368864125322e-10,1.09620538073727,0.00756749931353334,0.930678367920304,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"C5orf46",7.61805149165751e-10,1.09452444402589,0.0074776389837991,0.931090146186479,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LPL",7.60352186711765e-10,1.09398732249013,0.00744914254280083,0.93122124903948,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CDH2",7.5996639715371e-10,1.09384454669432,0.00744158532812821,0.931256059689511,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LBH",7.51375462838038e-10,1.09064763924098,0.00727429154740372,0.932031272751271,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"H1F0",7.42464508737493e-10,1.0872956839587,0.00710277541744381,0.932835431290878,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ABL2",7.37683287489578e-10,1.08548178799019,0.00701159100375339,0.933266935273343,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"FZD10",7.32677702939795e-10,1.0835710718137,0.00691675888367568,0.933718708995766,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"GRIN2A",7.2648657844023e-10,1.08119102435843,0.0068003595715503,0.934277511884849,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"FHL5",7.20986423683806e-10,1.0790607994805,0.00669777971966472,0.934773975912441,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CD8A",7.20880381091985e-10,1.07901958123482,0.00669580964736971,0.934783547953395,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ASPN",7.09643018673218e-10,1.07461953123347,0.00648868296926889,0.935797952911403,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"EDIL3",7.09408620818964e-10,1.07452706638958,0.00648439720265157,0.935819113293328,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"KRT7",7.07753538058542e-10,1.073873366087,0.00645417570735494,0.935968527995405,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"FCRL5",6.95895933443956e-10,1.06914819390078,0.00623972261271948,0.937039053978854,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"EPHA3",6.91021013053127e-10,1.06718391567174,0.00615260726611247,0.937479203732893,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ALG9",6.86970717518675e-10,1.06554212471119,0.00608069383490725,0.937844913796694,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CD3E",6.8544167718572e-10,1.06491999549623,0.00605365548031612,0.937982977613954,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PPP1R12B",6.84941983569828e-10,1.06471640374277,0.00604483235070591,0.938028097565958,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CYP26B1",6.78003748641458e-10,1.06187523363745,0.00592298832172626,0.938654607610814,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LILRB5",6.60847433920368e-10,1.05473253129676,0.00562702833632234,0.940203953983108,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"COL25A1",6.5939347836189e-10,1.05411933792126,0.00560229509669931,0.940335267771051,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"VCAM1",6.59101397554105e-10,1.05399600433494,0.00559733308077617,0.940361647203135,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LRRC15",6.57433629075311e-10,1.05329080405573,0.00556904230441539,0.940512273844846,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"VCAN",6.50108614316837e-10,1.0501737433815,0.00544563498497651,0.941173867041111,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"HSPA1A",6.48380761750882e-10,1.04943374046043,0.00541672673715093,0.941329932115008,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"EGR1",6.42561936257582e-10,1.04692815973118,0.00531993930129063,0.941855523253789,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"RERG",6.4146773603634e-10,1.04645465261682,0.00530183638495348,0.941954360800891,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CD79A",6.40185385580149e-10,1.04589877211666,0.00528065989792766,0.942070194828184,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"HOXB2",6.36283630008425e-10,1.04420105361979,0.00521648768396473,0.942422645836707,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LRRC10B",6.36176866872747e-10,1.0441544638545,0.00521473726376816,0.942432290058055,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"VEPH1",6.29546678507118e-10,1.04124687305845,0.00510660845654087,0.943031230538032,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
