"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.993922097229307,0.965,0.287,0,"11","RAB7A"
0,1.06498533000908,0.959,0.281,0,"11","OCIAD2"
0,0.473393568329705,0.848,0.17,0,"11","NELFE"
0,0.400388500272102,0.869,0.191,0,"11","ISCA1"
0,0.60591394038046,0.819,0.141,0,"11","SEC16A"
0,0.584167808424754,0.815,0.137,0,"11","HERC2"
0,0.900604429219172,0.835,0.157,0,"11","MRPS23"
0,2.25543747478208,0.718,0.04,0,"11","WNT7B"
0,0.574134620015594,0.812,0.135,0,"11","PARL"
0,0.605930531431175,0.81,0.133,0,"11","UBXN7"
0,0.367984264423437,0.804,0.127,0,"11","WWP1"
0,0.430183475262484,0.809,0.132,0,"11","TOLLIP"
0,1.66804267650584,0.752,0.075,0,"11","FOSL1"
0,0.480914592604004,0.914,0.237,0,"11","THOC2"
0,0.698497056727371,0.819,0.142,0,"11","WDR61"
0,0.881683185784376,0.801,0.125,0,"11","TYW3"
0,0.647833285916011,0.931,0.255,0,"11","MDH1"
0,0.695622682797184,0.937,0.261,0,"11","NAA50"
0,0.973300750506426,0.801,0.125,0,"11","POP7"
0,1.03338097963823,0.799,0.123,0,"11","TOR1A"
0,1.07636575896712,0.782,0.106,0,"11","MYO1E"
0,1.31634902330951,0.791,0.115,0,"11","SNRNP25"
0,1.10409450452504,0.778,0.102,0,"11","SNX29"
0,0.586820109521416,0.846,0.17,0,"11","DHX29"
0,0.984563182702326,0.957,0.281,0,"11","MTCH1"
0,0.689378509054124,0.846,0.17,0,"11","NOLC1"
0,0.469339707145665,0.845,0.169,0,"11","ZNRD2"
0,0.515799714269767,0.834,0.158,0,"11","CCDC91"
0,0.857225045597522,0.947,0.271,0,"11","PSMD11"
0,0.522466253170787,0.865,0.189,0,"11","SMIM7"
0,0.507385168349725,0.86,0.185,0,"11","SNX17"
0,0.417287267562346,0.866,0.191,0,"11","C1D"
0,0.925527997608694,0.961,0.286,0,"11","SELENOT"
0,0.886270317553373,0.917,0.242,0,"11","DCTN3"
0,0.523582469580424,0.863,0.188,0,"11","UGCG"
0,1.31273207157905,0.801,0.126,0,"11","DCTPP1"
0,0.718661213294725,0.927,0.252,0,"11","SNF8"
0,0.946933938280781,0.862,0.187,0,"11","PCNA"
0,0.66887247106513,0.845,0.17,0,"11","NUDT1"
0,0.556782039686453,0.835,0.16,0,"11","AP1S1"
0,0.502797872978922,0.817,0.142,0,"11","AK3"
0,0.921072296915819,0.822,0.147,0,"11","CBX1"
0,0.862753179082921,0.771,0.097,0,"11","LAMC1"
0,0.488836258117305,0.811,0.137,0,"11","EBLN3P"
0,2.56087956815128,0.8,0.126,0,"11","CTNNAL1"
0,0.53055029766102,0.81,0.136,0,"11","ACTR1A"
0,1.28562497350794,0.749,0.075,0,"11","ELAC2"
0,1.38911505526696,0.759,0.085,0,"11","MYO19"
0,0.328061707518633,0.869,0.195,0,"11","TNPO1"
0,0.399710954882177,0.857,0.183,0,"11","ZNRD1"
0,0.739088571975987,0.826,0.152,0,"11","EEA1"
0,0.466350661290941,0.866,0.192,0,"11","SCFD1"
0,0.333464673514452,0.868,0.194,0,"11","UBA1"
0,1.04021773994238,0.767,0.094,0,"11","CTPS1"
0,0.424520429668265,0.848,0.175,0,"11","COA6"
0,0.849828497075361,0.792,0.119,0,"11","TBC1D23"
0,1.05536241087699,0.773,0.1,0,"11","GFM1"
0,0.277220402915136,0.867,0.194,0,"11","CCDC50"
0,1.10033441154174,0.886,0.213,0,"11","RPA3"
0,1.35540435290451,0.771,0.098,0,"11","STT3A"
0,0.952901158829073,0.795,0.122,0,"11","EMC8"
0,0.872098600663352,0.76,0.087,0,"11","NXN"
0,1.26807339309957,0.754,0.081,0,"11","RAB12"
0,0.297810697356248,0.91,0.237,0,"11","NAA20"
0,2.35509376891151,0.721,0.048,0,"11","TGFA"
0,0.924533722135709,0.95,0.277,0,"11","CCT7"
0,0.339945652940169,0.833,0.16,0,"11","PDLIM5"
0,0.808515139711292,0.843,0.17,0,"11","CBX5"
0,1.54738178538136,0.725,0.052,0,"11","ZNF185"
0,0.801720146888985,0.796,0.124,0,"11","PPIE"
0,0.863495238325687,0.798,0.126,0,"11","RNASEH1"
0,0.265893565245032,0.885,0.213,0,"11","COPS5"
0,0.453866214701833,0.906,0.234,0,"11","PUF60"
0,0.734071611625903,0.791,0.119,0,"11","CMAS"
0,1.08145140664968,0.754,0.082,0,"11","PRPSAP2"
0,1.25078674805682,0.768,0.096,0,"11","CD320"
0,2.10767950137019,0.719,0.047,0,"11","PROM2"
0,2.4849661626777,0.71,0.038,0,"11","F2RL1"
0,0.730027918596143,0.816,0.144,0,"11","HDDC2"
0,0.269071346090326,0.862,0.19,0,"11","ZNF655"
0,0.364551377766805,0.836,0.164,0,"11","TSR3"
0,1.03666378930396,0.778,0.107,0,"11","MRPL35"
0,0.73263378400442,0.895,0.224,0,"11","NIFK"
0,0.466977129146061,0.86,0.189,0,"11","CLPTM1L"
0,2.10012904174715,0.998,0.327,0,"11","PERP"
0,1.468902734361,0.979,0.308,0,"11","PSMB7"
0,0.507380385680141,0.803,0.132,0,"11","CACUL1"
0,0.330192459690091,0.903,0.232,0,"11","CWC15"
0,0.727234364978183,0.892,0.221,0,"11","APEX1"
0,0.556537507626099,0.806,0.135,0,"11","SRP68"
0,0.521967914537843,0.838,0.167,0,"11","HSD17B12"
0,0.412634722775734,0.834,0.163,0,"11","TMEM134"
0,0.345437178048689,0.825,0.154,0,"11","CUL5"
0,0.684897907355602,0.938,0.267,0,"11","STRAP"
0,0.823300995224667,0.952,0.281,0,"11","COX16"
0,0.928792569324186,0.938,0.267,0,"11","GTF2A2"
0,0.749968556545857,0.829,0.158,0,"11","COA3"
0,0.553110740592985,0.806,0.136,0,"11","CSRP1"
0,1.19107101594102,0.758,0.088,0,"11","PIGF"
0,0.591641308145771,0.801,0.131,0,"11","OPA1"
0,0.447345965297721,0.874,0.204,0,"11","PHF14"
0,0.686048952671081,0.912,0.242,0,"11","SNW1"
0,1.03764210184101,0.764,0.094,0,"11","TRAP1"
0,0.817556590363542,0.779,0.109,0,"11","GDE1"
0,0.4646576625772,0.877,0.207,0,"11","SUZ12"
0,0.374492789409744,0.847,0.177,0,"11","DAP3"
0,0.474624524653871,0.817,0.147,0,"11","FBXO9"
0,0.560701347715839,0.824,0.154,0,"11","RRAGA"
0,1.13014221473989,0.989,0.319,0,"11","CD59"
0,0.4001583613396,0.84,0.17,0,"11","TRAPPC4"
