"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.12627705016155e-48,0.32901807902663,0.08,0.336,1.11446616847813e-43,"0","INPP1"
1.10830882713938e-45,0.251314943464301,0.164,0.482,2.99343131122074e-41,"0","MAF"
2.24157024158162e-44,0.316678594528258,0.086,0.334,6.05425706548781e-40,"0","KNSTRN"
3.97291357685803e-44,0.22121539511882,0.267,0.663,1.07304422797359e-39,"0","PNRC1"
4.35799223451611e-43,0.461598309742973,0.078,0.315,1.17705012262046e-38,"0","KCTD11"
6.74867596557614e-43,0.359248201052772,0.059,0.278,1.82274989154246e-38,"0","TACC3"
1.20405932298123e-42,0.525393394426252,0.12,0.391,3.25204382543999e-38,"0","S100A4"
2.70525876294845e-42,0.236696335922697,0.031,0.22,7.30663339284746e-38,"0","SESN2"
3.56347486879891e-42,0.552301715824788,0.107,0.365,9.62458927313897e-38,"0","FEN1"
5.54198954278607e-42,0.576859520193698,0.085,0.324,1.49683595561109e-37,"0","MYBL2"
7.81005190234501e-42,0.308479401363912,0.047,0.25,2.10941691830436e-37,"0","ACSL1"
4.73905226360184e-41,0.713236847256793,0.438,0.252,1.27997062587622e-36,"0","SERPINB4"
7.69152144064027e-38,1.60795964882229,0.574,0.56,2.07740302590253e-33,"0","IL32"
2.84607820795427e-37,0.759337546122176,0.193,0.504,7.68697263186369e-33,"0","SOX4"
5.95304986323328e-37,0.962537346667106,0.744,0.835,1.60785923756068e-32,"0","NDRG1"
1.42266792709195e-36,0.561220120250497,0.137,0.397,3.84248380428264e-32,"0","SERPINB6"
7.96753611621616e-35,0.248367249063072,0.034,0.201,2.15195182962882e-30,"0","TTK"
2.81627801129086e-34,3.54313679190175,0.123,0.033,7.60648528069549e-30,"0","MAGEA10"
8.839176296778e-34,0.70511202817926,0.061,0.247,2.38737312599677e-29,"0","MYLK"
1.65385861764373e-33,0.354700689129269,0.054,0.231,4.46690674039395e-29,"0","KIF2C"
2.8807180951833e-33,0.448491975704059,0.114,0.34,7.78053150328058e-29,"0","IL1B"
4.6526129747641e-33,0.35305152378111,0.035,0.196,1.25662423835404e-28,"0","RGS2"
4.95443981523595e-33,3.13367492245528,0.264,0.14,1.33814464969708e-28,"0","AL354953.1"
1.18096132415716e-32,2.87099498554282,0.374,0.269,3.18965844041606e-28,"0","AKR1C3"
3.39297808868352e-32,0.509630855852637,0.141,0.384,9.16409451972532e-28,"0","MAD2L1"
6.32631389719626e-32,0.461090991435434,0.03,0.181,1.70867412049374e-27,"0","CCNF"
3.81033220645218e-31,0.427720330100172,0.079,0.269,1.02913262564067e-26,"0","GSTA4"
6.38880352546614e-31,0.349901452315151,0.043,0.202,1.72555194419315e-26,"0","SH3KBP1"
6.4546785228721e-31,1.06324459459322,0.125,0.356,1.74334412224253e-26,"0","SPHK1"
