"spatial_sample_id","permutation_id","permuted_median_distance","observed_median_distance"
"All_spots",628,200.179919072818,222.389298303673
"All_spots",629,203.120653799657,222.389298303673
"All_spots",630,201.955440629858,222.389298303673
"All_spots",631,198.040399918804,222.389298303673
"All_spots",632,198.385987408385,222.389298303673
"All_spots",633,205.156038175824,222.389298303673
"All_spots",634,186.131673822593,222.389298303673
"All_spots",635,204.1984329029,222.389298303673
"All_spots",636,198.806438527529,222.389298303673
"All_spots",637,204.156802482798,222.389298303673
"All_spots",638,204.156802482798,222.389298303673
"All_spots",639,210.344954776672,222.389298303673
"All_spots",640,198.040399918804,222.389298303673
"All_spots",641,204.156802482798,222.389298303673
"All_spots",642,203.120653799657,222.389298303673
"All_spots",643,187.408644411084,222.389298303673
"All_spots",644,212.664054320423,222.389298303673
"All_spots",645,205.197465871292,222.389298303673
"All_spots",646,204.156802482798,222.389298303673
"All_spots",647,204.120062708201,222.389298303673
"All_spots",648,198.979898482234,222.389298303673
"All_spots",649,205.119477378429,222.389298303673
"All_spots",650,202.232539419353,222.389298303673
"All_spots",651,195.386795869117,222.389298303673
"All_spots",652,208.165799304305,222.389298303673
"All_spots",653,180.011110768197,222.389298303673
"All_spots",654,185.010810494955,222.389298303673
"All_spots",655,204.156802482798,222.389298303673
"All_spots",656,185.20529150108,222.389298303673
"All_spots",657,203.002463039245,222.389298303673
"All_spots",658,198.385987408385,222.389298303673
"All_spots",659,200.242353162362,222.389298303673
"All_spots",660,201.556443707464,222.389298303673
"All_spots",661,212.46176126541,222.389298303673
"All_spots",662,205.119477378429,222.389298303673
"All_spots",663,212.46176126541,222.389298303673
"All_spots",664,202.35859260234,222.389298303673
"All_spots",665,193.545860198559,222.389298303673
"All_spots",666,213.377599574088,222.389298303673
"All_spots",667,198.322968916866,222.389298303673
"All_spots",668,185.067555233217,222.389298303673
"All_spots",669,213.600093632938,222.389298303673
"All_spots",670,174.897112611958,222.389298303673
"All_spots",671,206.155281280883,222.389298303673
"All_spots",672,204.156802482798,222.389298303673
"All_spots",673,207.634293891929,222.389298303673
"All_spots",674,205.119477378429,222.389298303673
"All_spots",675,192.626581758593,222.389298303673
"All_spots",676,204.707107839469,222.389298303673
"All_spots",677,198.539668580362,222.389298303673
"All_spots",678,211.376441449846,222.389298303673
"All_spots",679,211.728599863127,222.389298303673
"All_spots",680,204.156802482798,222.389298303673
"All_spots",681,204.156802482798,222.389298303673
"All_spots",682,204.156802482798,222.389298303673
"All_spots",683,202.871880752361,222.389298303673
"All_spots",684,175.567650778838,222.389298303673
"All_spots",685,205.156038175824,222.389298303673
"All_spots",686,187.408644411084,222.389298303673
"All_spots",687,204.156802482798,222.389298303673
"All_spots",688,209.351379264623,222.389298303673
"All_spots",689,198.010100752462,222.389298303673
"All_spots",690,204.156802482798,222.389298303673
"All_spots",691,208.806130178211,222.389298303673
"All_spots",692,199.722307216795,222.389298303673
"All_spots",693,204.1984329029,222.389298303673
"All_spots",694,205.156038175824,222.389298303673
"All_spots",695,187.408644411084,222.389298303673
"All_spots",696,200.743617582228,222.389298303673
"All_spots",697,205.156038175824,222.389298303673
"All_spots",698,196.308430791956,222.389298303673
"All_spots",699,178.807158693381,222.389298303673
"All_spots",700,204.156802482798,222.389298303673
"All_spots",701,208.355465491069,222.389298303673
"All_spots",702,210.297408448131,222.389298303673
"All_spots",703,205.156038175824,222.389298303673
"All_spots",704,207.992788336519,222.389298303673
"All_spots",705,193.940712590214,222.389298303673
"All_spots",706,207.634293891929,222.389298303673
"All_spots",707,203.393706883964,222.389298303673
"All_spots",708,204.1984329029,222.389298303673
"All_spots",709,193.155377869735,222.389298303673
"All_spots",710,204.156802482798,222.389298303673
"All_spots",711,198.929635801205,222.389298303673
"All_spots",712,182.408881362723,222.389298303673
"All_spots",713,174.1551032844,222.389298303673
"All_spots",714,197.489240213233,222.389298303673
"All_spots",715,198.385987408385,222.389298303673
"All_spots",716,210.344954776672,222.389298303673
"All_spots",717,199.251097863977,222.389298303673
"All_spots",718,200.551738960299,222.389298303673
"All_spots",719,204.120062708201,222.389298303673
"All_spots",720,184.024454896625,222.389298303673
"All_spots",721,208.542561603141,222.389298303673
"All_spots",722,200.551738960299,222.389298303673
"All_spots",723,208.254651808789,222.389298303673
"All_spots",724,204.156802482798,222.389298303673
"All_spots",725,198.979898482234,222.389298303673
"All_spots",726,204.120062708201,222.389298303673
"All_spots",727,200.242353162362,222.389298303673
"All_spots",728,208.925824157762,222.389298303673
"All_spots",729,211.376441449846,222.389298303673
"All_spots",730,205.197465871292,222.389298303673
"All_spots",731,204.156802482798,222.389298303673
"All_spots",732,193.940712590214,222.389298303673
"All_spots",733,207.86774641584,222.389298303673
"All_spots",734,207.86774641584,222.389298303673
"All_spots",735,213.459598050779,222.389298303673
"All_spots",736,197.489240213233,222.389298303673
"All_spots",737,184.024454896625,222.389298303673
"All_spots",738,200.242353162362,222.389298303673
"All_spots",739,200.927847746399,222.389298303673
"All_spots",740,202.35859260234,222.389298303673
"All_spots",741,198.385987408385,222.389298303673
"All_spots",742,198.385987408385,222.389298303673
"All_spots",743,204.636262671111,222.389298303673
"All_spots",744,210.297408448131,222.389298303673
"All_spots",745,212.445287074108,222.389298303673
"All_spots",746,195.77793542685,222.389298303673
"All_spots",747,192.626581758593,222.389298303673
"All_spots",748,204.156802482798,222.389298303673
"All_spots",749,200.638979263751,222.389298303673
"All_spots",750,212.809774211618,222.389298303673
"All_spots",751,209.504176569347,222.389298303673
"All_spots",752,196.697737658571,222.389298303673
"All_spots",753,199.672231419394,222.389298303673
"All_spots",754,198.929635801205,222.389298303673
"All_spots",755,206.155281280883,222.389298303673
"All_spots",756,211.322029140362,222.389298303673
"All_spots",757,207.238992470047,222.389298303673
"All_spots",758,197.448727521856,222.389298303673
"All_spots",759,204.156802482798,222.389298303673
"All_spots",760,207.793166393893,222.389298303673
"All_spots",761,204.120062708201,222.389298303673
"All_spots",762,196.173392691262,222.389298303673
"All_spots",763,201.955440629858,222.389298303673
"All_spots",764,211.879682839106,222.389298303673
"All_spots",765,207.740222393257,222.389298303673
"All_spots",766,205.156038175824,222.389298303673
"All_spots",767,204.636262671111,222.389298303673
"All_spots",768,207.793166393893,222.389298303673
"All_spots",769,204.156802482798,222.389298303673
"All_spots",770,205.625873858326,222.389298303673
"All_spots",771,203.393706883964,222.389298303673
"All_spots",772,195.256241897666,222.389298303673
"All_spots",773,199.722307216795,222.389298303673
"All_spots",774,206.196508214858,222.389298303673
"All_spots",775,176.309387157916,222.389298303673
"All_spots",776,193.155377869735,222.389298303673
"All_spots",777,209.84756372186,222.389298303673
"All_spots",778,204.156802482798,222.389298303673
"All_spots",779,193.940712590214,222.389298303673
"All_spots",780,192.626581758593,222.389298303673
"All_spots",781,207.793166393893,222.389298303673
"All_spots",782,181.60396471443,222.389298303673
"All_spots",783,204.156802482798,222.389298303673
"All_spots",784,200.638979263751,222.389298303673
"All_spots",785,207.634293891929,222.389298303673
"All_spots",786,195.386795869117,222.389298303673
"All_spots",787,196.654519398869,222.389298303673
"All_spots",788,202.871880752361,222.389298303673
"All_spots",789,200.638979263751,222.389298303673
"All_spots",790,198.385987408385,222.389298303673
"All_spots",791,175.567650778838,222.389298303673
"All_spots",792,203.393706883964,222.389298303673
"All_spots",793,203.002463039245,222.389298303673
"All_spots",794,205.119477378429,222.389298303673
"All_spots",795,175.567650778838,222.389298303673
"All_spots",796,201.201391645287,222.389298303673
"All_spots",797,202.232539419353,222.389298303673
"All_spots",798,197.223223784624,222.389298303673
"All_spots",799,202.474689776278,222.389298303673
"All_spots",800,175.641680702503,222.389298303673
"All_spots",801,204.120062708201,222.389298303673
"All_spots",802,195.256241897666,222.389298303673
"All_spots",803,205.156038175824,222.389298303673
"All_spots",804,205.119477378429,222.389298303673
"All_spots",805,207.077280260293,222.389298303673
"All_spots",806,208.925824157762,222.389298303673
"All_spots",807,204.120062708201,222.389298303673
"All_spots",808,206.155281280883,222.389298303673
"All_spots",809,213.178329105001,222.389298303673
"All_spots",810,213.600093632938,222.389298303673
"All_spots",811,195.386795869117,222.389298303673
"All_spots",812,204.707107839469,222.389298303673
"All_spots",813,207.238992470047,222.389298303673
"All_spots",814,200.242353162362,222.389298303673
"All_spots",815,213.018778514947,222.389298303673
"All_spots",816,213.002347404905,222.389298303673
"All_spots",817,198.539668580362,222.389298303673
"All_spots",818,212.445287074108,222.389298303673
"All_spots",819,204.156802482798,222.389298303673
"All_spots",820,199.624647776771,222.389298303673
"All_spots",821,213.178329105001,222.389298303673
"All_spots",822,185.585559783082,222.389298303673
"All_spots",823,202.871880752361,222.389298303673
"All_spots",824,196.173392691262,222.389298303673
"All_spots",825,204.156802482798,222.389298303673
"All_spots",826,199.323857076869,222.389298303673
"All_spots",827,197.489240213233,222.389298303673
"All_spots",828,205.197465871292,222.389298303673
"All_spots",829,198.040399918804,222.389298303673
"All_spots",830,205.156038175824,222.389298303673
"All_spots",831,199.323857076869,222.389298303673
"All_spots",832,207.992788336519,222.389298303673
"All_spots",833,195.931110342385,222.389298303673
"All_spots",834,195.386795869117,222.389298303673
"All_spots",835,206.155281280883,222.389298303673
"All_spots",836,198.929635801205,222.389298303673
"All_spots",837,198.979898482234,222.389298303673
"All_spots",838,194.288445358956,222.389298303673
"All_spots",839,200.551738960299,222.389298303673
"All_spots",840,199.624647776771,222.389298303673
"All_spots",841,201.955440629858,222.389298303673
"All_spots",842,211.376441449846,222.389298303673
"All_spots",843,198.539668580362,222.389298303673
"All_spots",844,205.156038175824,222.389298303673
"All_spots",845,205.156038175824,222.389298303673
"All_spots",846,204.156802482798,222.389298303673
"All_spots",847,200.743617582228,222.389298303673
"All_spots",848,207.634293891929,222.389298303673
"All_spots",849,212.249852767911,222.389298303673
"All_spots",850,199.672231419394,222.389298303673
"All_spots",851,197.489240213233,222.389298303673
"All_spots",852,199.849943707773,222.389298303673
"All_spots",853,204.120062708201,222.389298303673
"All_spots",854,205.156038175824,222.389298303673
"All_spots",855,208.925824157762,222.389298303673
"All_spots",856,201.955440629858,222.389298303673
"All_spots",857,204.592277469117,222.389298303673
"All_spots",858,205.119477378429,222.389298303673
"All_spots",859,205.766858361593,222.389298303673
"All_spots",860,198.979898482234,222.389298303673
"All_spots",861,175.567650778838,222.389298303673
"All_spots",862,174.897112611958,222.389298303673
"All_spots",863,204.156802482798,222.389298303673
"All_spots",864,198.736005796635,222.389298303673
"All_spots",865,175.641680702503,222.389298303673
"All_spots",866,195.386795869117,222.389298303673
"All_spots",867,212.249852767911,222.389298303673
"All_spots",868,212.445287074108,222.389298303673
"All_spots",869,204.156802482798,222.389298303673
"All_spots",870,211.879682839106,222.389298303673
"All_spots",871,184.252544080129,222.389298303673
"All_spots",872,203.157574311174,222.389298303673
"All_spots",873,204.1984329029,222.389298303673
"All_spots",874,204.1984329029,222.389298303673
"All_spots",875,195.386795869117,222.389298303673
"All_spots",876,197.800404448525,222.389298303673
"All_spots",877,207.793166393893,222.389298303673
"All_spots",878,190.168346472277,222.389298303673
"All_spots",879,199.672231419394,222.389298303673
"All_spots",880,204.156802482798,222.389298303673
"All_spots",881,208.355465491069,222.389298303673
"All_spots",882,198.406149098258,222.389298303673
"All_spots",883,199.323857076869,222.389298303673
"All_spots",884,199.323857076869,222.389298303673
"All_spots",885,193.940712590214,222.389298303673
"All_spots",886,183.60010893243,222.389298303673
"All_spots",887,199.323857076869,222.389298303673
"All_spots",888,204.636262671111,222.389298303673
"All_spots",889,204.313484625954,222.389298303673
"All_spots",890,207.793166393893,222.389298303673
"All_spots",891,206.155281280883,222.389298303673
"All_spots",892,201.556443707464,222.389298303673
"All_spots",893,206.155281280883,222.389298303673
"All_spots",894,198.539668580362,222.389298303673
"All_spots",895,210.297408448131,222.389298303673
"All_spots",896,211.879682839106,222.389298303673
"All_spots",897,206.494551986245,222.389298303673
"All_spots",898,205.197465871292,222.389298303673
"All_spots",899,204.313484625954,222.389298303673
"All_spots",900,199.323857076869,222.389298303673
"All_spots",901,186.603858481008,222.389298303673
"All_spots",902,208.463426048792,222.389298303673
"All_spots",903,213.138452654607,222.389298303673
"All_spots",904,205.625873858326,222.389298303673
"All_spots",905,198.929635801205,222.389298303673
"All_spots",906,196.094365038876,222.389298303673
"All_spots",907,187.20042734994,222.389298303673
"All_spots",908,204.1984329029,222.389298303673
"All_spots",909,202.35859260234,222.389298303673
"All_spots",910,193.545860198559,222.389298303673
"All_spots",911,204.313484625954,222.389298303673
"All_spots",912,176.309387157916,222.389298303673
"All_spots",913,208.355465491069,222.389298303673
"All_spots",914,182.408881362723,222.389298303673
"All_spots",915,202.871880752361,222.389298303673
"All_spots",916,204.156802482798,222.389298303673
"All_spots",917,198.385987408385,222.389298303673
"All_spots",918,200.638979263751,222.389298303673
"All_spots",919,198.806438527529,222.389298303673
"All_spots",920,204.156802482798,222.389298303673
"All_spots",921,204.120062708201,222.389298303673
"All_spots",922,208.734280845289,222.389298303673
"All_spots",923,204.156802482798,222.389298303673
"All_spots",924,204.156802482798,222.389298303673
"All_spots",925,204.120062708201,222.389298303673
"All_spots",926,198.010100752462,222.389298303673
"All_spots",927,212.249852767911,222.389298303673
"All_spots",928,196.697737658571,222.389298303673
"All_spots",929,202.35859260234,222.389298303673
"All_spots",930,211.322029140362,222.389298303673
"All_spots",931,209.697401033012,222.389298303673
"All_spots",932,199.722307216795,222.389298303673
"All_spots",933,207.424685126915,222.389298303673
"All_spots",934,175.641680702503,222.389298303673
"All_spots",935,208.925824157762,222.389298303673
"All_spots",936,193.545860198559,222.389298303673
"All_spots",937,207.992788336519,222.389298303673
"All_spots",938,174.897112611958,222.389298303673
"All_spots",939,199.722307216795,222.389298303673
"All_spots",940,192.626581758593,222.389298303673
"All_spots",941,202.871880752361,222.389298303673
"All_spots",942,203.157574311174,222.389298303673
"All_spots",943,199.323857076869,222.389298303673
"All_spots",944,204.156802482798,222.389298303673
"All_spots",945,206.118897726531,222.389298303673
"All_spots",946,204.156802482798,222.389298303673
"All_spots",947,207.740222393257,222.389298303673
"All_spots",948,195.386795869117,222.389298303673
"All_spots",949,208,222.389298303673
"All_spots",950,196.094365038876,222.389298303673
"All_spots",951,184.401735349752,222.389298303673
"All_spots",952,204.1984329029,222.389298303673
"All_spots",953,203.54115063053,222.389298303673
"All_spots",954,204.156802482798,222.389298303673
"All_spots",955,204.636262671111,222.389298303673
"All_spots",956,195.256241897666,222.389298303673
"All_spots",957,187.408644411084,222.389298303673
"All_spots",958,198.736005796635,222.389298303673
"All_spots",959,198.040399918804,222.389298303673
"All_spots",960,208.722303551872,222.389298303673
"All_spots",961,193.545860198559,222.389298303673
"All_spots",962,198.010100752462,222.389298303673
"All_spots",963,204.156802482798,222.389298303673
"All_spots",964,185.002702682961,222.389298303673
"All_spots",965,201.315672514586,222.389298303673
"All_spots",966,204.188638273534,222.389298303673
"All_spots",967,199.849943707773,222.389298303673
"All_spots",968,195.386795869117,222.389298303673
"All_spots",969,187.408644411084,222.389298303673
"All_spots",970,200.242353162362,222.389298303673
"All_spots",971,204.156802482798,222.389298303673
"All_spots",972,205.197465871292,222.389298303673
"All_spots",973,204.156802482798,222.389298303673
"All_spots",974,192.23423212321,222.389298303673
"All_spots",975,202.607995893548,222.389298303673
"All_spots",976,194.23954283307,222.389298303673
"All_spots",977,202.871880752361,222.389298303673
"All_spots",978,204.636262671111,222.389298303673
"All_spots",979,192.626581758593,222.389298303673
"All_spots",980,208.355465491069,222.389298303673
"All_spots",981,196.847656831368,222.389298303673
"All_spots",982,192.23423212321,222.389298303673
"All_spots",983,175.641680702503,222.389298303673
"All_spots",984,200.002499984375,222.389298303673
"All_spots",985,174.1551032844,222.389298303673
"All_spots",986,176.819116613561,222.389298303673
"All_spots",987,203.120653799657,222.389298303673
"All_spots",988,199.849943707773,222.389298303673
"All_spots",989,204.1984329029,222.389298303673
"All_spots",990,198.385987408385,222.389298303673
"All_spots",991,198.385987408385,222.389298303673
"All_spots",992,198.322968916866,222.389298303673
"All_spots",993,212.809774211618,222.389298303673
"All_spots",994,199.323857076869,222.389298303673
"All_spots",995,205.156038175824,222.389298303673
"All_spots",996,204.156802482798,222.389298303673
"All_spots",997,205.197465871292,222.389298303673
"All_spots",998,205.119477378429,222.389298303673
"All_spots",999,207.86774641584,222.389298303673
"All_spots",1000,198.406149098258,222.389298303673
