"vertex_id","UMAP_1","UMAP_2"
"Y_605",-7.59112318980821,-1.60958782141343
"Y_606",8.93590837436055,-3.02578842313784
"Y_607",-9.68052993175609,-2.27678042923245
"Y_608",-7.42897997021271,-2.80964084611692
"Y_609",4.67601748887712,-4.20393872788599
"Y_610",-7.66925667299409,-2.82264492398795
"Y_611",-5.06962045690891,10.2033509046246
"Y_612",2.19307467352474,6.82021716345507
"Y_613",9.1786812762095,-3.82363348403035
"Y_614",3.80534245708203,-3.97860039856328
"Y_615",3.7505636018366,-7.28058859642502
"Y_616",-7.77465908718835,-1.78812785699696
"Y_617",-7.96648335749552,-2.7351888775733
"Y_618",-7.09586134300128,-2.65148313615859
"Y_619",3.9536417112936,-4.8604934041448
"Y_620",-4.89060137635635,10.1628330359392
"Y_621",-5.34756964208776,9.94048581204307
"Y_622",3.82852558755099,-4.25806321387838
"Y_623",-9.45923406223207,9.70854998381046
"Y_624",2.15948966740004,-3.27013679206958
"Y_625",3.58727322146575,-4.42473175610187
"Y_626",-7.80277107177092,-2.77330746399757
"Y_627",-9.8908199018808,-2.25958420919283
"Y_628",-9.18800240494883,-1.64275802498935
"Y_629",4.79280735779394,-4.15465919694981
"Y_630",5.82756600875202,-4.51734086030991
"Y_631",6.2462929558721,-8.30468408092055
"Y_632",5.35888278035604,-4.85478531702139
"Y_633",-7.37776918585625,-2.7018368913403
"Y_634",-9.02680657299667,-1.87311858364876
"Y_635",-7.52626152351842,-2.85441855295467
"Y_636",4.04387376479018,-5.05736938237547
"Y_637",-4.11002819041064,11.8571079409884
"Y_638",-4.88241555040784,10.9222038757714
"Y_639",4.46773221569009,-3.8382556160698
"Y_640",-9.50892963181854,0.728965130643093
"Y_641",4.44638120073542,-4.01350915530389
"Y_642",-4.93989118876058,10.7636194132136
"Y_643",-7.28226806863255,-2.67483040036945
"Y_644",8.86581478820162,-3.17805768850958
"Y_645",-9.14984547134645,10.1332431872276
"Y_646",6.39806408712292,6.16740731663738
"Y_647",5.64336608009879,-5.11952785124597
"Y_648",4.5959500332318,-4.31110638002035
"Y_649",1.97042040011304,6.11238113158909
"Y_650",-6.98052818041194,-1.70353859837869
"Y_651",3.70968941231112,7.36366586319142
"Y_652",2.21274618145761,-3.48857301037793
"Y_653",2.30988417226769,-13.5045754739805
"Y_654",-8.10961265946185,-1.97389033141809
"Y_655",-4.9602428560498,10.5911329929132
"Y_656",-4.76434726926024,10.513353188057
"Y_657",4.67710201926076,-3.79263232306517
"Y_658",-6.97348602516972,3.01667743934191
"Y_659",-8.12740499815285,-2.45236813127096
"Y_660",-9.22833405023058,-1.38680071656716
"Y_661",3.75973346099226,-4.61618539943359
"Y_662",0.866571051492621,-5.56564662241474
"Y_663",-8.6714312829629,-0.924861213507256
"Y_664",6.82391721228965,-7.49650343466313
"Y_665",4.91058205792256,6.50633568210945
"Y_666",6.99241841618416,-7.60855751728734
"Y_667",-4.83224355714099,-7.71320957765651
"Y_668",4.870265957235,6.08932130241664
"Y_669",3.68743406480768,-6.73276935995973
"Y_670",4.93274979900702,-4.38603438870075
"Y_671",9.06051132594731,-2.88866940878168
"Y_672",4.30314316453097,-6.13938560164392
"Y_673",3.51105519185473,-6.31333415056787
"Y_674",3.90959896180745,-4.1212088424944
"Y_675",5.39506111457068,-4.59204594750072
"Y_676",3.7966595305813,3.45094630513713
"Y_677",-7.81833386843247,10.9168437104363
"Y_678",3.76843764687505,-5.78648524422571
"Y_679",-7.24451960855271,4.08458705618851
"Y_680",-7.99261385518397,-0.896379950942927
"Y_681",7.41193439434337,-3.27643445090446
"Y_682",3.74735001056218,-7.51625120109826
"Y_683",10.0081524565755,-0.38242021174884
"Y_684",3.97261722723287,-3.89218333677766
"Y_685",-8.38689572842844,-1.04868216058658
"Y_686",4.31549514960004,6.19248973543909
"Y_687",7.8457283920638,-3.49796305345517
"Y_688",4.64188343580656,6.63271944654433
"Y_689",3.42462441370403,-5.96353930077313
"Y_690",3.39009104209886,-6.09320026729067
"Y_691",-5.03261786817794,-7.40456473090857
"Y_692",2.39773462147817,-3.11376970557777
"Y_693",3.9160344849757,7.26543780384974
"Y_694",-7.76561127185677,-1.08967742620447
"Y_695",3.7599153869965,-5.4509884376111
"Y_696",7.46410097379264,-7.24521310131777
"Y_697",5.69934107878734,-4.4183153491255
"Y_698",3.39076569971505,-6.2275039749093
"Y_699",3.60103632179809,-5.89413475365168
"Y_700",3.72977539172349,-8.03867696640124
"Y_701",3.73868960214839,-4.81784612607823
"Y_702",-8.58739379971575,-0.200415131192733
"Y_703",9.02130917008401,-4.00039738952658
"Y_704",6.65313790581315,-8.35204570353347
"Y_705",1.62301681763622,3.06504996456469
"Y_706",3.70516552922224,-6.9895034749516
"Y_707",4.07304758316656,3.74456317842717
"Y_708",3.67962761256043,-4.22650519299056
"Y_709",3.26191870591515,-3.56930990396163
"Y_710",-3.72803343712598,12.0282485678583
"Y_711",3.97464219116008,-3.49343491632431
"Y_712",-8.15862695046275,-1.05037157709495
"Y_713",5.78505043704677,7.7874881590544
"Y_714",3.52163218770805,-4.24552866991745
"Y_715",6.74106725558418,12.3458002852394
"Y_716",4.54244584764975,6.46884048691482
"Y_717",4.29151888024701,-3.82110496636626
"Y_718",2.00191581234838,3.4743786900994
"Y_719",4.11790429223695,-3.7954542376805
"Y_720",7.87459089998327,-3.29039935866953
"Y_721",3.74595548386721,-7.88825156186924
"Y_722",3.95952087365722,-5.93195630374468
"Y_723",7.06601978619843,-8.18237878641336
"Y_724",3.74002432574229,-7.7549584015787
"Y_725",3.69128298913061,-5.58230499069918
"Y_726",1.60783952746185,-5.11301095607612
"Y_727",-8.2664613692921,-0.879394985929799
"Y_728",6.06034083964773,7.41211065095505
"Y_729",-4.31088531571027,11.7036861682022
"Y_730",4.09800894599187,-3.63355680902327
"Y_731",3.5430779954815,-6.53477145515709
"Y_732",6.61543555784428,12.8638444987163
"Y_733",-6.46170926419907,0.965973437259439
"Y_734",-6.42177534191447,-0.295378963812902
"Y_735",-3.56106957387725,12.4969022151088
"Y_736",-7.41367067794871,10.8226300568213
"Y_737",-7.51864837348868,4.22836908971853
"Y_738",-5.84717635761705,-0.280611574991784
"Y_739",-6.2187564646372,1.07790643321285
"Y_740",-6.38413565573188,2.70106519972045
"Y_741",8.09614285973591,-8.11586389654356
"Y_742",-6.26704028939779,-0.270213036740773
"Y_743",-3.7728406135454,11.7498677436335
"Y_744",-2.95549614629615,5.87606626505431
"Y_745",-1.73240451417387,-11.6812602617051
"Y_746",-6.44143379908178,-1.31392665441524
"Y_747",-4.73165704454826,10.1094958809183
"Y_748",-6.48876283897166,-0.91437161435661
"Y_749",-4.74996406538352,2.84206187550621
"Y_750",2.91856840849857,-2.90513327975342
"Y_751",-4.97809059838733,-7.16934477894463
"Y_752",-5.68699506271513,-0.1652720995227
"Y_753",-5.23012712214745,-0.403020973278722
"Y_754",-5.07264890626511,-0.434670168691369
"Y_755",1.79947340899034,5.67284037823699
"Y_756",-4.8023792373293,-0.281271631581618
"Y_757",-1.54995981020796,-11.1747260084513
"Y_758",-6.73441198910174,2.94965011621275
"Y_759",-6.13710070216395,-0.423883269418886
"Y_760",-4.5923266091792,0.119575533690819
"Y_761",-5.34210193661158,-0.277020598521776
"Y_762",-7.07571612903596,0.0996922435576434
"Y_763",0.241041650091207,-7.07057617304838
"Y_764",-6.5153297394759,-0.525909234437524
"Y_765",-6.79063700641969,-0.202620619572469
"Y_766",-6.58121406181161,2.78673653303449
"Y_767",7.93706019447314,-8.17867289061435
"Y_768",-4.57955457685657,-0.0382361358263764
"Y_769",-5.60222759981926,2.36188560817996
"Y_770",-6.40889158398374,-0.755918910340421
"Y_771",-6.54962832750397,-0.419942888323341
"Y_772",-5.48177844368897,-0.32083106821456
"Y_773",6.71226481117605,13.3226118299581
"Y_774",-4.97664425765792,-0.34526746140472
"Y_775",-4.76011160688454,-0.0790759192522413
"Y_776",-4.85656047954649,1.78941713733935
"Y_777",-5.63746466137268,1.4022335520727
"Y_778",-4.68561945978397,3.38757812087047
"Y_779",8.26912149591774,-2.87995506607483
"Y_780",-5.32934922184956,3.20408408052348
"Y_781",-4.27085038056294,3.44994839841009
"Y_782",-5.01283876169004,3.89339330472617
"Y_783",-5.35047162104817,2.18230463865306
"Y_784",1.92712492797324,6.76952112213477
"Y_785",-4.12769514614878,2.90478925392186
"Y_786",-3.64431936926691,2.25505779239173
"Y_787",-5.04642014675183,3.01806443273418
"Y_788",-5.54283006550862,2.76350592045021
"Y_789",1.92929610300697,4.33098452222299
"Y_790",-5.78106148644367,2.37254260328857
"Y_791",-5.23050324989389,3.31605081649009
"Y_792",-4.40969737638333,2.51541582518526
"Y_793",-4.82170858028394,3.48485319714872
"Y_794",-8.25110291439279,10.5140863186988
"Y_795",10.0582984413027,-3.22081119091075
"Y_796",1.31399724827881,4.80835272767404
"Y_797",-4.08816786112069,3.71464259216722
"Y_798",-5.86030036630378,2.55442274699433
"Y_799",-4.7613927983157,2.09702592065827
"Y_800",-4.03816601568143,2.682147114954
"Y_801",-4.97355231160219,1.99636840127314
"Y_802",6.65837735541851,12.5319245449342
"Y_803",-4.73273186434311,2.27885077946427
"Y_804",-5.40648349392353,1.3377649121992
"Y_805",-4.18128505262275,3.24278177656035
"Y_806",-4.25369437225096,2.62382469231148
"Y_807",-4.80087167670821,3.66510829944826
"Y_808",-4.84846092825703,3.04163834413914
"Y_809",-4.7531214525645,1.41084883332504
"Y_810",-4.41935873796224,3.4231986315486
"Y_811",-5.99259063093719,1.04569348759389
"Y_812",-3.96567226997591,2.49777589055953
"Y_813",9.46725220259793,-2.95002806320441
"Y_814",-5.20358277465539,1.20140046244254
"Y_815",-5.06384025398515,3.22563391033965
"Y_816",-4.52827516704214,2.90780782660889
"Y_817",-7.14913159424855,3.88570441683608
"Y_818",-3.8088000709217,4.34894374902346
"Y_819",-4.80937115071957,3.87108140263189
"Y_820",-5.42951019757833,3.00245340297066
"Y_821",-4.26206318673557,3.06183941327705
"Y_822",-4.48798678326813,3.11769006459362
"Y_823",-4.99002196182162,1.3022438235484
"Y_824",-3.80295380364898,2.73726692839085
"Y_825",-4.56910497225892,3.49848087540214
"Y_826",9.29608624449389,-2.01551458250423
"Y_827",-8.36099051646494,10.4744285439561
"Y_828",9.91396612150717,-0.82182373748009
"Y_829",3.02473453873809,-2.54034465968534
"Y_830",-1.88399021031252,-1.54684048925009
"Y_831",-4.74165569972068,-6.19286317516823
"Y_832",-3.85216959903495,2.24062306936659
"Y_833",-8.46687067804434,10.1878309243422
"Y_834",-8.01777715423326,10.5975621263365
"Y_835",-4.49880149032792,10.3417452205154
"Y_836",0.472898713100053,-6.56514875017274
"Y_837",9.47992846335527,-3.17186475772929
"Y_838",0.095461197099962,-5.17005016763821
"Y_839",-2.04483325723995,11.219645894924
"Y_840",1.66260140325338,6.50059542919691
"Y_841",-8.74923393395486,0.346014388941371
"Y_842",-8.37091414052663,1.23369051647312
"Y_843",0.262724516652782,-6.00770191012003
"Y_844",10.3181127889304,-1.93856766084268
"Y_845",-4.73125937294701,9.81472737452404
"Y_846",7.51780169405878,-6.44909591124297
"Y_847",-0.457725794088194,-5.26778602610674
"Y_848",5.15277430183969,5.3156481161658
"Y_849",-5.98126481809622,10.1498179700993
"Y_850",-2.95118776145765,12.4881115291995
"Y_851",-2.58247019526982,-11.7885816186666
"Y_852",-8.32692305778265,10.2546348800984
"Y_853",2.79695038769293,7.93669424425647
"Y_854",-4.9100531002662,-6.84451517375643
"Y_855",-4.93211940611612,1.58669089025724
"Y_856",-2.36029961583396,11.8725935133081
"Y_857",-3.11142887458556,2.16245555106189
"Y_858",-1.02284169853938,-9.98395237675776
"Y_859",7.58220580223271,-6.23392855972583
"Y_860",-2.83139534270233,12.5898117146182
"Y_861",2.90289398483345,-2.39731265922097
"Y_862",9.87143387728821,-3.07644001938222
"Y_863",-3.57724202527606,8.39433361034522
"Y_864",0.314197966820164,-6.89321244416461
"Y_865",-4.6927755560897,-6.04816245688
"Y_866",-1.99159353147833,10.7540566825762
"Y_867",-5.40312970506307,2.46751787764817
"Y_868",1.50843808571898,4.58948199364347
"Y_869",-3.6674704355053,8.57959004156862
"Y_870",-0.289814939267049,-8.67750909784683
"Y_871",-9.51809226761865,9.35379197293301
"Y_872",1.45744827486643,4.99806700729835
"Y_873",-3.38643278905597,7.52179952740654
"Y_874",-0.908336329594574,-5.16689077225988
"Y_875",9.51131687885121,-3.83613156595059
"Y_876",-0.123268213561857,-5.06335253363324
"Y_877",-8.71094949717327,10.2066915540078
"Y_878",-0.285302944340359,-5.17289680902402
