"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.39025360985852,0.187,0.001,0,"11","SLC22A2"
0,4.36213402906245,0.171,0.004,0,"11","EDN2"
0,4.32886903065949,0.718,0.007,0,"11","L1CAM"
0,4.28508059747724,0.135,0.001,0,"11","PRPH"
0,4.27820366090823,0.268,0.003,0,"11","KCNJ12"
0,4.27066441424893,0.201,0.001,0,"11","GDA"
0,4.26168388004402,0.143,0.002,0,"11","AC018695.6"
0,4.20041449347419,0.886,0.081,0,"11","FST"
0,4.15703508333385,0.247,0.004,0,"11","AL049775.1"
0,4.12823606966249,0.958,0.027,0,"11","PRSS3"
0,4.1041586867504,0.659,0.009,0,"11","PICSAR"
0,4.08598962585752,0.125,0.001,0,"11","SYT14"
0,4.04798135813472,0.229,0.003,0,"11","TRHDE-AS1"
0,4.00717568386203,0.303,0.003,0,"11","OTOP3"
0,4.00373110131603,0.597,0.024,0,"11","DKK1"
0,4.00048970441647,0.351,0.003,0,"11","LRAT"
0,3.96260079928164,0.487,0.009,0,"11","LGALS9C"
0,3.9583046380994,0.118,0.003,0,"11","SH3TC2-DT"
0,3.94764929366492,0.639,0.01,0,"11","AL138789.1"
0,3.92794051030019,0.508,0.021,0,"11","AC036176.3"
0,14.503852069849,0.311,0,0,"15","MUC7"
0,13.5340596487279,0.508,0.001,0,"15","PIP"
0,13.0482258687332,0.295,0,0,"15","CHST9"
0,12.8961315102622,0.115,0,0,"15","CRISP2"
0,12.83883896589,0.885,0.013,0,"15","ZG16B"
0,12.5881871298203,0.115,0,0,"15","CFTR"
0,12.4297587517166,0.115,0,0,"15","GRIA2"
0,12.3678435617172,0.754,0.009,0,"15","PRR4"
0,12.3396579475753,0.377,0.003,0,"15","SCGB3A1"
0,11.8760886593962,0.689,0.001,0,"15","CRISP3"
